province,disease,age_group,sex,persons
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,ชาย,3257
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,หญิง,2341
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,ชาย,381
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,หญิง,1213
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,ชาย,535
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,หญิง,1419
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,ชาย,607
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,หญิง,1329
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,ชาย,672
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,หญิง,904
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,ชาย,398
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,หญิง,526
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,ชาย,236
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,หญิง,164
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,ชาย,182
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,หญิง,95
พะเยา,โรคเยื่อจมูกอักเสบจากภูมิแพ้,ไม่ทราบ,ไม่ระบุ,105
พะเยา,โรคเยื่อบุตาอักเสบ,0-4,ชาย,841
พะเยา,โรคเยื่อบุตาอักเสบ,0-4,หญิง,752
พะเยา,โรคเยื่อบุตาอักเสบ,10-14,ชาย,872
พะเยา,โรคเยื่อบุตาอักเสบ,10-14,หญิง,760
พะเยา,โรคเยื่อบุตาอักเสบ,15-19,ชาย,602
พะเยา,โรคเยื่อบุตาอักเสบ,15-19,หญิง,727
พะเยา,โรคเยื่อบุตาอักเสบ,20-24,ชาย,468
พะเยา,โรคเยื่อบุตาอักเสบ,20-24,หญิง,539
พะเยา,โรคเยื่อบุตาอักเสบ,25-29,ชาย,511
พะเยา,โรคเยื่อบุตาอักเสบ,25-29,หญิง,661
พะเยา,โรคเยื่อบุตาอักเสบ,30-34,ชาย,601
พะเยา,โรคเยื่อบุตาอักเสบ,30-34,หญิง,757
พะเยา,โรคเยื่อบุตาอักเสบ,35-39,ชาย,705
พะเยา,โรคเยื่อบุตาอักเสบ,35-39,หญิง,884
พะเยา,โรคเยื่อบุตาอักเสบ,40-44,ชาย,889
พะเยา,โรคเยื่อบุตาอักเสบ,40-44,หญิง,1079
พะเยา,โรคเยื่อบุตาอักเสบ,45-49,ชาย,1104
พะเยา,โรคเยื่อบุตาอักเสบ,45-49,หญิง,1425
พะเยา,โรคเยื่อบุตาอักเสบ,5-9,ชาย,993
พะเยา,โรคเยื่อบุตาอักเสบ,5-9,หญิง,727
พะเยา,โรคเยื่อบุตาอักเสบ,50-54,ชาย,1282
พะเยา,โรคเยื่อบุตาอักเสบ,50-54,หญิง,2150
พะเยา,โรคเยื่อบุตาอักเสบ,50-54,ไม่ระบุ,1
พะเยา,โรคเยื่อบุตาอักเสบ,55-59,ชาย,1702
พะเยา,โรคเยื่อบุตาอักเสบ,55-59,หญิง,2912
พะเยา,โรคเยื่อบุตาอักเสบ,60-64,ชาย,1936
พะเยา,โรคเยื่อบุตาอักเสบ,60-64,หญิง,3047
พะเยา,โรคเยื่อบุตาอักเสบ,65-69,ชาย,1904
พะเยา,โรคเยื่อบุตาอักเสบ,65-69,หญิง,2600
พะเยา,โรคเยื่อบุตาอักเสบ,70-74,ชาย,1376
พะเยา,โรคเยื่อบุตาอักเสบ,70-74,หญิง,1686
พะเยา,โรคเยื่อบุตาอักเสบ,75-79,ชาย,697
พะเยา,โรคเยื่อบุตาอักเสบ,75-79,หญิง,787
พะเยา,โรคเยื่อบุตาอักเสบ,80+,ชาย,663
พะเยา,โรคเยื่อบุตาอักเสบ,80+,หญิง,738
พะเยา,โรคเยื่อบุตาอักเสบ,80+,ไม่ระบุ,3
พะเยา,โรคเยื่อบุตาอักเสบ,ไม่ทราบ,หญิง,1
พะเยา,โรคเยื่อบุตาอักเสบ,ไม่ทราบ,ไม่ระบุ,311
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,0-4,ชาย,15671
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,0-4,หญิง,14538
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,0-4,ไม่ระบุ,29
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10-14,ชาย,6824
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10-14,หญิง,6220
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10-14,ไม่ระบุ,4
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15-19,ชาย,3296
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15-19,หญิง,4545
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15-19,ไม่ระบุ,1
พังงา,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,20-24,ชาย,3126
