province,ym,disease,persons,visits,opd,ipd
สระแก้ว,2023-08,โรคเยื่อบุตาอักเสบ,623,662,623,0
สระแก้ว,2023-09,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,12009,13542,11988,56
สระแก้ว,2023-09,โรคปอดอุดกั้นเรื้อรัง,506,699,483,93
สระแก้ว,2023-09,โรคผิวหนังอักเสบ,318,362,318,0
สระแก้ว,2023-09,โรคลมพิษ,187,204,186,2
สระแก้ว,2023-09,โรคหอบหืด,473,568,460,43
สระแก้ว,2023-09,โรคเยื่อจมูกอักเสบจากภูมิแพ้,148,164,148,0
สระแก้ว,2023-09,โรคเยื่อบุตาอักเสบ,592,637,592,0
สระแก้ว,2023-10,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,11350,12587,11328,53
สระแก้ว,2023-10,โรคปอดอุดกั้นเรื้อรัง,549,775,526,106
สระแก้ว,2023-10,โรคผิวหนังอักเสบ,353,396,353,0
สระแก้ว,2023-10,โรคลมพิษ,192,214,190,3
สระแก้ว,2023-10,โรคหอบหืด,534,641,518,49
สระแก้ว,2023-10,โรคเยื่อจมูกอักเสบจากภูมิแพ้,170,197,170,0
สระแก้ว,2023-10,โรคเยื่อบุตาอักเสบ,736,805,735,1
สระแก้ว,2023-11,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,11471,12646,11448,50
สระแก้ว,2023-11,โรคปอดอุดกั้นเรื้อรัง,546,753,526,100
สระแก้ว,2023-11,โรคผิวหนังอักเสบ,306,343,306,0
สระแก้ว,2023-11,โรคลมพิษ,191,210,189,2
สระแก้ว,2023-11,โรคหอบหืด,575,687,557,59
สระแก้ว,2023-11,โรคเยื่อจมูกอักเสบจากภูมิแพ้,181,192,181,0
สระแก้ว,2023-11,โรคเยื่อบุตาอักเสบ,723,776,723,0
สระแก้ว,2023-12,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10587,11757,10566,53
สระแก้ว,2023-12,โรคปอดอุดกั้นเรื้อรัง,537,758,507,115
สระแก้ว,2023-12,โรคผิวหนังอักเสบ,231,253,230,1
สระแก้ว,2023-12,โรคลมพิษ,173,187,173,2
สระแก้ว,2023-12,โรคหอบหืด,578,704,550,77
สระแก้ว,2023-12,โรคเยื่อจมูกอักเสบจากภูมิแพ้,165,175,164,1
สระแก้ว,2023-12,โรคเยื่อบุตาอักเสบ,635,681,635,0
สระแก้ว,2024-01,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,12064,13487,12044,51
สระแก้ว,2024-01,โรคปอดอุดกั้นเรื้อรัง,619,812,591,87
สระแก้ว,2024-01,โรคผิวหนังอักเสบ,234,252,234,0
สระแก้ว,2024-01,โรคลมพิษ,216,237,216,1
สระแก้ว,2024-01,โรคหอบหืด,724,863,704,62
สระแก้ว,2024-01,โรคเยื่อจมูกอักเสบจากภูมิแพ้,206,219,206,0
สระแก้ว,2024-01,โรคเยื่อบุตาอักเสบ,686,744,686,0
สระแก้ว,2024-02,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,9195,10134,9176,53
สระแก้ว,2024-02,โรคปอดอุดกั้นเรื้อรัง,503,714,489,102
สระแก้ว,2024-02,โรคผิวหนังอักเสบ,270,282,269,1
สระแก้ว,2024-02,โรคลมพิษ,198,227,195,6
สระแก้ว,2024-02,โรคหอบหืด,518,613,506,41
สระแก้ว,2024-02,โรคเยื่อจมูกอักเสบจากภูมิแพ้,162,167,162,0
สระแก้ว,2024-02,โรคเยื่อบุตาอักเสบ,729,764,729,0
สระแก้ว,2024-03,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,7399,8168,7382,41
สระแก้ว,2024-03,โรคปอดอุดกั้นเรื้อรัง,526,683,507,67
สระแก้ว,2024-03,โรคผิวหนังอักเสบ,311,334,311,0
สระแก้ว,2024-03,โรคลมพิษ,197,217,196,2
สระแก้ว,2024-03,โรคหอบหืด,497,583,486,37
สระแก้ว,2024-03,โรคเยื่อจมูกอักเสบจากภูมิแพ้,148,164,148,0
สระแก้ว,2024-03,โรคเยื่อบุตาอักเสบ,737,768,737,0
สระแก้ว,2024-04,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,5924,6422,5903,55
สระแก้ว,2024-04,โรคปอดอุดกั้นเรื้อรัง,561,751,537,88
สระแก้ว,2024-04,โรคผิวหนังอักเสบ,375,402,375,0
สระแก้ว,2024-04,โรคลมพิษ,218,230,217,2
สระแก้ว,2024-04,โรคหอบหืด,531,614,522,39
สระแก้ว,2024-04,โรคเยื่อจมูกอักเสบจากภูมิแพ้,173,185,173,1
สระแก้ว,2024-04,โรคเยื่อบุตาอักเสบ,798,843,798,0
สระแก้ว,2024-05,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,6877,7407,6863,45
สระแก้ว,2024-05,โรคปอดอุดกั้นเรื้อรัง,483,665,464,88
สระแก้ว,2024-05,โรคผิวหนังอักเสบ,406,429,406,1
สระแก้ว,2024-05,โรคลมพิษ,199,210,198,1
สระแก้ว,2024-05,โรคหอบหืด,491,551,485,21
สระแก้ว,2024-05,โรคเยื่อจมูกอักเสบจากภูมิแพ้,170,180,170,0
สระแก้ว,2024-05,โรคเยื่อบุตาอักเสบ,783,837,783,0
สระแก้ว,2024-06,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,8369,9218,8360,34
สระแก้ว,2024-06,โรคปอดอุดกั้นเรื้อรัง,502,677,493,66
สระแก้ว,2024-06,โรคผิวหนังอักเสบ,479,507,479,1
สระแก้ว,2024-06,โรคลมพิษ,192,203,192,1
สระแก้ว,2024-06,โรคหอบหืด,509,585,504,32
สระแก้ว,2024-06,โรคเยื่อจมูกอักเสบจากภูมิแพ้,191,205,191,0
สระแก้ว,2024-06,โรคเยื่อบุตาอักเสบ,724,767,724,0
สระแก้ว,2024-07,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10688,11816,10681,27
สระแก้ว,2024-07,โรคปอดอุดกั้นเรื้อรัง,565,758,555,60
สระแก้ว,2024-07,โรคผิวหนังอักเสบ,507,550,507,0
สระแก้ว,2024-07,โรคลมพิษ,220,236,220,2
สระแก้ว,2024-07,โรคหอบหืด,638,748,633,32
สระแก้ว,2024-07,โรคเยื่อจมูกอักเสบจากภูมิแพ้,223,245,223,0
สระแก้ว,2024-07,โรคเยื่อบุตาอักเสบ,762,815,762,0
สระแก้ว,2024-08,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10296,11457,10290,39
สระแก้ว,2024-08,โรคปอดอุดกั้นเรื้อรัง,524,719,516,62
สระแก้ว,2024-08,โรคผิวหนังอักเสบ,492,547,492,1
สระแก้ว,2024-08,โรคลมพิษ,184,195,184,0
สระแก้ว,2024-08,โรคหอบหืด,557,638,553,25
สระแก้ว,2024-08,โรคเยื่อจมูกอักเสบจากภูมิแพ้,245,264,245,0
สระแก้ว,2024-08,โรคเยื่อบุตาอักเสบ,745,805,745,0
สระแก้ว,2024-09,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,9883,11024,9875,25
สระแก้ว,2024-09,โรคปอดอุดกั้นเรื้อรัง,553,780,530,100
สระแก้ว,2024-09,โรคผิวหนังอักเสบ,381,414,381,0
สระแก้ว,2024-09,โรคลมพิษ,185,204,185,1
